year,region_name,type_name,region_rolled_up,type_rolled_up,transaction_count,nominal_median_price,nominal_mean_price,real_median_price,cpih_index
2002,West Midlands,Flat / Maisonette,0,0,11475,69500,83762,126697,75.7
2002,West Midlands,Semi-detached,0,0,40564,86500,95733,157688,75.7
2002,West Midlands,Terraced,0,0,37793,67500,74421,123052,75.7
2002,Yorkshire and The Humber,Detached,0,0,28791,129000,149635,235165,75.7
2002,Yorkshire and The Humber,Flat / Maisonette,0,0,8548,75950,87150,138456,75.7
2002,Yorkshire and The Humber,Semi-detached,0,0,41047,69950,77838,127518,75.7
2002,Yorkshire and The Humber,Terraced,0,0,46763,46500,56477,84769,75.7
2002,East Midlands,All types,0,1,114768,85000,102418,154954,75.7
2002,East of England,All types,0,1,150175,125000,149339,227873,75.7
2002,London,All types,0,1,176949,180500,233437,329049,75.7
2002,North East,All types,0,1,59596,61500,76607,112114,75.7
2002,North West,All types,0,1,168624,71000,89007,129432,75.7
2002,South East,All types,0,1,225822,148000,181368,269802,75.7
2002,South West,All types,0,1,139783,123000,144305,224227,75.7
2002,Wales,All types,0,1,67398,71000,86370,129432,75.7
2002,West Midlands,All types,0,1,120571,89950,111278,163978,75.7
2002,Yorkshire and The Humber,All types,0,1,125149,70000,87009,127609,75.7
2002,All regions,Detached,1,0,313163,169950,207419,309816,75.7
2002,All regions,Flat / Maisonette,1,0,230493,111000,138371,202351,75.7
2002,All regions,Semi-detached,1,0,373028,97500,119646,177741,75.7
2002,All regions,Terraced,1,0,433367,81000,103905,147662,75.7
2002,All regions,All types,1,1,1350051,110000,138150,200528,75.7
2003,East Midlands,Detached,0,0,33374,167000,188113,300469,76.7
2003,East Midlands,Flat / Maisonette,0,0,6535,87000,97074,156532,76.7
2003,East Midlands,Semi-detached,0,0,34133,97000,104887,174524,76.7
2003,East Midlands,Terraced,0,0,29974,78000,84632,140339,76.7
2003,East of England,Detached,0,0,36703,215000,253245,386832,76.7
2003,East of England,Flat / Maisonette,0,0,21395,105000,115550,188918,76.7
2003,East of England,Semi-detached,0,0,36302,148000,161738,266284,76.7
2003,East of England,Terraced,0,0,39076,126000,136179,226701,76.7
2003,London,Detached,0,0,5985,390000,508883,701695,76.7
2003,London,Flat / Maisonette,0,0,74896,173000,216498,311265,76.7
2003,London,Semi-detached,0,0,23716,244997,283746,440803,76.7
2003,London,Terraced,0,0,47844,204950,257889,368750,76.7
2003,North East,Detached,0,0,10775,155000,174521,278879,76.7
2003,North East,Flat / Maisonette,0,0,8703,64000,81092,115150,76.7
2003,North East,Semi-detached,0,0,16964,85000,92730,152934,76.7
2003,North East,Terraced,0,0,24038,53500,65223,96258,76.7
2003,North West,Detached,0,0,28740,171000,200196,307666,76.7
2003,North West,Flat / Maisonette,0,0,17798,93500,105426,168227,76.7
2003,North West,Semi-detached,0,0,53384,94950,105383,170836,76.7
2003,North West,Terraced,0,0,67239,55000,63757,98957,76.7
2003,South East,Detached,0,0,47997,279950,332258,503691,76.7
2003,South East,Flat / Maisonette,0,0,40830,120000,132532,215906,76.7
2003,South East,Semi-detached,0,0,51940,177500,190462,319361,76.7
2003,South East,Terraced,0,0,54970,144000,155206,259087,76.7
2003,South West,Detached,0,0,34593,225000,252796,404824,76.7
2003,South West,Flat / Maisonette,0,0,21317,108000,124753,194316,76.7
2003,South West,Semi-detached,0,0,29582,141000,152319,253690,76.7
2003,South West,Terraced,0,0,38727,120000,131276,215906,76.7
2003,Wales,Detached,0,0,18432,146858,160230,264229,76.7
2003,Wales,Flat / Maisonette,0,0,4023,86000,97680,154733,76.7
2003,Wales,Semi-detached,0,0,18058,85000,91972,152934,76.7
2003,Wales,Terraced,0,0,23477,63000,71619,113351,76.7
2003,West Midlands,Detached,0,0,25915,192495,220286,346340,76.7
2003,West Midlands,Flat / Maisonette,0,0,12327,88750,102868,159681,76.7
2003,West Midlands,Semi-detached,0,0,36821,108000,116401,194316,76.7
2003,West Midlands,Terraced,0,0,35517,83500,90835,150235,76.7
2003,Yorkshire and The Humber,Detached,0,0,25305,161950,184742,291383,76.7
2003,Yorkshire and The Humber,Flat / Maisonette,0,0,10283,94000,104845,169126,76.7
2003,Yorkshire and The Humber,Semi-detached,0,0,38950,89500,98481,161030,76.7
2003,Yorkshire and The Humber,Terraced,0,0,47079,59950,70061,107863,76.7
2003,East Midlands,All types,0,1,104016,107000,125263,192516,76.7
2003,East of England,All types,0,1,133476,145500,172015,261786,76.7
2003,London,All types,0,1,152441,200000,251430,359844,76.7
2003,North East,All types,0,1,60480,78000,94694,140339,76.7
2003,North West,All types,0,1,167161,85000,104945,152934,76.7
2003,South East,All types,0,1,195737,169950,203247,305777,76.7
